strategy_name,paper_order_id,entry_time,exit_time,symbol,timeframe,side,session,entry_price,stop_loss,take_profit,signal_reason,setup_type,score_long,score_short,score,risk_reward,lot_size,price_points,gross_pnl_eur,commission_eur,spread_cost_eur,slippage_cost_eur,total_cost_eur,pnl_eur,equity_before,equity_after,running_equity_high,drawdown_eur,drawdown_percent,daily_pnl_after,daily_trade_number,daily_loss_streak
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000520,2025-03-27 15:45:00,2025-03-28 01:30:00,XAUUSD,15m,BUY,LONDON,3051.878,3043.616385818655,3068.4012283626907,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.000000000000055,0.01,16.52322836269059,16.52322836269059,0.08,0.0,0.0,0.08,16.44322836269059,1348.2265335445986,1364.6697619072893,1364.6697619072893,0.0,0.0,16.44322836269059,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000521,2025-03-31 14:30:00,2025-04-01 02:00:00,XAUUSD,15m,BUY,LONDON,3119.315,3109.1623066494053,3139.62038670119,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,78.0,8.0,78.0,2.000000000000045,0.01,20.305386701189946,20.305386701189946,0.08,0.0,0.0,0.08,20.225386701189947,1364.6697619072893,1384.8951486084793,1384.8951486084793,0.0,0.0,20.225386701189947,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000522,2025-04-07 13:45:00,2025-04-07 14:00:00,XAUUSD,15m,SELL,LONDON,3015.195,3031.882499087117,2981.8200018257658,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,79.0,79.0,2.000000000000027,0.01,-16.687499087116976,-16.687499087116976,0.08,0.0,0.0,0.08,-16.767499087116974,1384.8951486084793,1368.1276495213624,1384.8951486084793,16.767499087116903,1.2107414127318317,-16.767499087116974,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000523,2025-04-07 14:30:00,2025-04-07 17:00:00,XAUUSD,15m,SELL,LONDON,3002.425,3022.9173689848385,2961.4402620303235,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=83.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,83.0,83.0,2.0,0.01,40.984737969676644,40.984737969676644,0.08,0.0,0.0,0.08,40.904737969676646,1368.1276495213624,1409.0323874910391,1409.0323874910391,0.0,0.0,24.13723888255967,2,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000524,2025-04-09 13:00:00,2025-04-09 15:15:00,XAUUSD,15m,BUY,LONDON,3056.735,3042.1157143271353,3085.9735713457303,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,85.0,4.0,85.0,2.000000000000031,0.01,29.23857134573018,29.23857134573018,0.08,0.0,0.0,0.08,29.15857134573018,1409.0323874910391,1438.1909588367694,1438.1909588367694,0.0,0.0,29.15857134573018,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000525,2025-04-10 10:00:00,2025-04-10 14:00:00,XAUUSD,15m,BUY,LONDON,3118.245,3107.2384021491193,3140.258195701761,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.0,0.01,22.013195701761106,22.013195701761106,0.08,0.0,0.0,0.08,21.933195701761107,1438.1909588367694,1460.1241545385305,1460.1241545385305,0.0,0.0,21.933195701761107,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000526,2025-04-11 14:15:00,2025-04-13 22:00:00,XAUUSD,15m,BUY,LONDON,3227.835,3211.7822324264894,3259.9405351470214,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,-16.052767573510664,-16.052767573510664,0.08,0.0,0.0,0.08,-16.132767573510662,1460.1241545385305,1443.99138696502,1460.1241545385305,16.13276757351059,1.1048901234436,-16.132767573510662,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000527,2025-04-22 10:00:00,2025-04-22 11:00:00,XAUUSD,15m,BUY,LONDON,3465.345,3450.1812450971506,3495.6725098056986,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=86.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,86.0,4.0,86.0,2.00000000000003,0.01,-15.163754902849178,-15.163754902849178,0.08,0.0,0.0,0.08,-15.243754902849178,1443.99138696502,1428.7476320621709,1460.1241545385305,31.376522476359696,2.148894145667783,-15.243754902849178,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000528,2025-04-25 10:15:00,2025-04-25 13:00:00,XAUUSD,15m,SELL,LONDON,3304.645,3316.4725944383003,3280.9898111233992,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=26.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,26.0,85.0,85.0,2.0,0.01,23.655188876600732,23.655188876600732,0.08,0.0,0.0,0.08,23.575188876600734,1428.7476320621709,1452.3228209387717,1460.1241545385305,7.801333599758891,0.5342924829720721,23.575188876600734,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000529,2025-04-28 10:00:00,2025-04-28 10:30:00,XAUUSD,15m,SELL,LONDON,3278.365,3288.290872031937,3258.513255936125,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=11.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,11.0,85.0,85.0,2.0000000000000457,0.01,-9.92587203193716,-9.92587203193716,0.08,0.0,0.0,0.08,-10.00587203193716,1452.3228209387717,1442.3169489068346,1460.1241545385305,17.80720563169598,1.2195679097798304,-10.00587203193716,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000530,2025-05-01 14:15:00,2025-05-01 20:15:00,XAUUSD,15m,SELL,LONDON,3222.635,3235.966816497676,3195.9713670046485,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,79.0,79.0,2.0,0.01,-13.331816497675845,-13.331816497675845,0.08,0.0,0.0,0.08,-13.411816497675845,1442.3169489068346,1428.9051324091588,1460.1241545385305,31.21902212937175,2.1381073679476565,-13.411816497675845,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000531,2025-05-06 14:45:00,2025-05-06 16:45:00,XAUUSD,15m,BUY,LONDON,3386.005,3374.7199406717655,3408.5751186564694,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,78.0,8.0,78.0,2.0,0.01,22.570118656469276,22.570118656469276,0.08,0.0,0.0,0.08,22.490118656469278,1428.9051324091588,1451.3952510656281,1460.1241545385305,8.728903472902402,0.5978192639146604,22.490118656469278,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000532,2025-05-09 18:00:00,2025-05-09 19:15:00,XAUUSD,15m,BUY,NEW YORK,3338.745,3329.683258760649,3356.868482478702,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,80.0,8.0,80.0,2.00000000000005,0.01,-9.061741239350795,-9.061741239350795,0.08,0.0,0.0,0.08,-9.141741239350795,1451.3952510656281,1442.2535098262774,1460.1241545385305,17.870644712253124,1.223912682815737,-9.141741239350795,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000533,2025-05-13 14:15:00,2025-05-13 15:30:00,XAUUSD,15m,SELL,LONDON,3240.305,3251.5599091582303,3217.795181683539,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,89.0,89.0,2.0,0.01,-11.254909158230475,-11.254909158230475,0.08,0.0,0.0,0.08,-11.334909158230476,1442.2535098262774,1430.918600668047,1460.1241545385305,29.205553870483527,2.000210309493434,-11.334909158230476,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000534,2025-05-16 13:30:00,2025-05-16 20:00:00,XAUUSD,15m,SELL,LONDON,3185.355,3200.4903599620743,3155.084280075851,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.00000000000003,0.01,-15.13535996207429,-15.13535996207429,0.08,0.0,0.0,0.08,-15.21535996207429,1430.918600668047,1415.7032407059728,1460.1241545385305,44.420913832557744,3.0422696381320318,-15.21535996207429,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000535,2025-05-21 10:00:00,2025-05-21 12:15:00,XAUUSD,15m,BUY,LONDON,3311.125,3302.7233398362287,3327.9283203275427,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.0,0.01,-8.40166016377134,-8.40166016377134,0.08,0.0,0.0,0.08,-8.48166016377134,1415.7032407059728,1407.2215805422015,1460.1241545385305,52.90257399632901,3.6231558687588983,-8.48166016377134,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000536,2025-05-21 14:15:00,2025-05-22 01:00:00,XAUUSD,15m,BUY,LONDON,3306.045,3294.81140834043,3328.5121833191406,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,78.0,8.0,78.0,2.0,0.01,22.46718331914053,22.46718331914053,0.08,0.0,0.0,0.08,22.387183319140533,1407.2215805422015,1429.6087638613421,1460.1241545385305,30.515390677188407,2.0899175308029023,13.905523155369194,2,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000537,2025-05-23 14:00:00,2025-05-26 09:15:00,XAUUSD,15m,BUY,LONDON,3343.755,3330.299397197434,3370.6662056051327,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,-13.455602802566318,-13.455602802566318,0.08,0.0,0.0,0.08,-13.535602802566318,1429.6087638613421,1416.073161058776,1460.1241545385305,44.05099347975465,3.0169347820752193,-13.535602802566318,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000538,2025-05-26 18:00:00,2025-05-27 00:15:00,XAUUSD,15m,BUY,NEW YORK,3341.148,3336.918592359304,3349.6068152813923,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,80.0,8.0,80.0,2.0,0.01,8.458815281392162,8.458815281392162,0.08,0.0,0.0,0.08,8.378815281392162,1416.073161058776,1424.4519763401681,1460.1241545385305,35.67217819836242,2.4430921225076605,8.378815281392162,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000539,2025-05-27 13:15:00,2025-05-27 19:00:00,XAUUSD,15m,SELL,LONDON,3296.198,3305.149894293224,3278.2942114135517,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=26.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,26.0,85.0,85.0,2.0,0.01,-8.951894293224086,-8.951894293224086,0.08,0.0,0.0,0.08,-9.031894293224086,1424.4519763401681,1415.4200820469441,1460.1241545385305,44.70407249158643,3.0616624177219416,-9.031894293224086,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000540,2025-05-30 14:45:00,2025-05-30 16:45:00,XAUUSD,15m,SELL,LONDON,3282.498,3295.008708224194,3257.4765835516123,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=78.0 | opposite_score=19.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,19.0,78.0,78.0,2.0,0.01,-12.510708224193877,-12.510708224193877,0.08,0.0,0.0,0.08,-12.590708224193877,1415.4200820469441,1402.8293738227503,1460.1241545385305,57.294780715780234,3.923966365304609,-12.590708224193877,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000541,2025-06-02 13:30:00,2025-06-02 22:00:00,XAUUSD,15m,BUY,LONDON,3366.108,3356.8229396025763,3384.6781207948484,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,4.0,100.0,2.000000000000049,0.01,18.570120794848208,18.570120794848208,0.08,0.0,0.0,0.08,18.49012079484821,1402.8293738227503,1421.3194946175986,1460.1241545385305,38.804659920931954,2.6576274216349836,18.49012079484821,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000542,2025-06-04 19:00:00,2025-06-05 04:15:00,XAUUSD,15m,BUY,NEW YORK,3374.048,3367.260233543853,3387.6235329122937,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=94.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,94.0,8.0,94.0,2.0,0.01,-6.787766456146983,-6.787766456146983,0.08,0.0,0.0,0.08,-6.867766456146983,1421.3194946175986,1414.4517281614517,1460.1241545385305,45.672426377078864,3.1279823866425622,-6.867766456146983,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000543,2025-06-10 14:00:00,2025-06-10 14:45:00,XAUUSD,15m,BUY,LONDON,3335.965,3327.7904201703313,3352.3141596593377,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=78.0 | opposite_score=19.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,78.0,19.0,78.0,2.0,0.01,-8.1745798296688,-8.1745798296688,0.08,0.0,0.0,0.08,-8.2545798296688,1414.4517281614517,1406.197148331783,1460.1241545385305,53.92700620674759,3.6933164922397386,-8.2545798296688,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000544,2025-06-11 14:30:00,2025-06-11 15:45:00,XAUUSD,15m,BUY,LONDON,3340.498,3329.5312896913697,3362.4314206172608,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=80.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,80.0,8.0,80.0,2.0,0.01,-10.966710308630354,-10.966710308630354,0.08,0.0,0.0,0.08,-11.046710308630354,1406.197148331783,1395.1504380231527,1460.1241545385305,64.97371651537787,4.44987615014921,-11.046710308630354,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000545,2025-06-12 14:30:00,2025-06-13 00:00:00,XAUUSD,15m,BUY,LONDON,3387.765,3375.825596694073,3411.643806611854,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,23.87880661185409,23.87880661185409,0.08,0.0,0.0,0.08,23.79880661185409,1395.1504380231527,1418.9492446350068,1460.1241545385305,41.17490990352371,2.8199595065624377,23.79880661185409,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000546,2025-06-13 14:00:00,2025-06-15 22:00:00,XAUUSD,15m,BUY,LONDON,3429.248,3418.891353124257,3449.961293751486,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,20.713293751486162,20.713293751486162,0.08,0.0,0.0,0.08,20.633293751486164,1418.9492446350068,1439.582538386493,1460.1241545385305,20.541616152037477,1.4068403764287851,20.633293751486164,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000547,2025-06-19 15:00:00,2025-06-19 17:15:00,XAUUSD,15m,SELL,LONDON,3366.365,3373.982442951719,3351.1301140965616,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,79.0,79.0,2.0,0.01,-7.617442951719113,-7.617442951719113,0.08,0.0,0.0,0.08,-7.697442951719113,1439.582538386493,1431.885095434774,1460.1241545385305,28.239059103756517,1.9340176666470816,-7.697442951719113,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000548,2025-06-24 15:15:00,2025-06-24 19:30:00,XAUUSD,15m,SELL,LONDON,3312.055,3323.261919251242,3289.641161497515,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0000000000000404,0.01,-11.206919251242198,-11.206919251242198,0.08,0.0,0.0,0.08,-11.286919251242198,1431.885095434774,1420.598176183532,1460.1241545385305,39.52597835499864,2.7070285928863873,-11.286919251242198,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000549,2025-06-25 14:00:00,2025-06-25 15:45:00,XAUUSD,15m,SELL,LONDON,3319.705,3326.9670908531243,3305.180818293751,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=83.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,83.0,83.0,2.0,0.01,-7.262090853124391,-7.262090853124391,0.08,0.0,0.0,0.08,-7.342090853124391,1420.598176183532,1413.2560853304076,1460.1241545385305,46.86806920812296,3.2098687678333437,-7.342090853124391,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000550,2025-06-26 15:00:00,2025-06-26 16:45:00,XAUUSD,15m,SELL,LONDON,3322.998,3332.761655282811,3303.4706894343785,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0,0.01,-9.76365528281076,-9.76365528281076,0.08,0.0,0.0,0.08,-9.84365528281076,1413.2560853304076,1403.412430047597,1460.1241545385305,56.71172449093365,3.884034403146853,-9.84365528281076,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000551,2025-06-27 10:15:00,2025-06-27 12:30:00,XAUUSD,15m,SELL,LONDON,3287.215,3295.182663652022,3271.279672695957,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0,0.01,15.935327304043312,15.935327304043312,0.08,0.0,0.0,0.08,15.855327304043312,1403.412430047597,1419.2677573516403,1460.1241545385305,40.85639718689026,2.798145422079046,15.855327304043312,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000552,2025-06-27 14:00:00,2025-06-27 17:45:00,XAUUSD,15m,SELL,LONDON,3270.295,3280.8378530739415,3249.209293852117,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,89.0,89.0,2.000000000000043,0.01,-10.542853073941387,-10.542853073941387,0.08,0.0,0.0,0.08,-10.622853073941387,1419.2677573516403,1408.644904277699,1460.1241545385305,51.47925026083158,3.5256762310806025,5.232474230101925,2,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000553,2025-07-01 13:15:00,2025-07-01 15:00:00,XAUUSD,15m,BUY,LONDON,3349.555,3342.9010568959206,3362.862886208158,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.0,0.01,-6.65394310407919,-6.65394310407919,0.08,0.0,0.0,0.08,-6.73394310407919,1408.644904277699,1401.9109611736199,1460.1241545385305,58.213193364910694,3.986865992454516,-6.73394310407919,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000554,2025-07-02 13:00:00,2025-07-02 13:45:00,XAUUSD,15m,BUY,LONDON,3344.578,3337.8886612226524,3357.9566775546955,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.000000000000068,0.01,-6.68933877734753,-6.68933877734753,0.08,0.0,0.0,0.08,-6.76933877734753,1401.9109611736199,1395.1416223962724,1460.1241545385305,64.98253214225815,4.450479908867459,-6.76933877734753,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000555,2025-07-07 10:15:00,2025-07-07 10:45:00,XAUUSD,15m,SELL,LONDON,3308.048,3313.8975289011228,3296.348942197754,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,85.0,85.0,2.0,0.01,11.699057802245989,11.699057802245989,0.08,0.0,0.0,0.08,11.619057802245988,1395.1416223962724,1406.7606801985185,1460.1241545385305,53.36347434001209,3.6547217011746183,11.619057802245988,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000556,2025-07-08 10:30:00,2025-07-08 14:00:00,XAUUSD,15m,SELL,LONDON,3325.485,3331.018314544517,3314.418370910966,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=26.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,26.0,79.0,79.0,2.0,0.01,11.066629089033995,11.066629089033995,0.08,0.0,0.0,0.08,10.986629089033995,1406.7606801985185,1417.7473092875525,1460.1241545385305,42.37684525097802,2.9022768453803947,10.986629089033995,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000557,2025-07-09 10:00:00,2025-07-09 10:30:00,XAUUSD,15m,SELL,LONDON,3289.225,3295.164640643821,3277.3457187123577,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,96.0,96.0,2.0000000000000764,0.01,-5.939640643820894,-5.939640643820894,0.08,0.0,0.0,0.08,-6.019640643820894,1417.7473092875525,1411.7276686437317,1460.1241545385305,48.39648589479884,3.314545940793265,-6.019640643820894,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000558,2025-07-10 14:45:00,2025-07-10 19:00:00,XAUUSD,15m,SELL,LONDON,3314.815,3322.7494688423735,3298.9460623152527,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=80.0 | opposite_score=8.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,8.0,80.0,80.0,2.0000000000000573,0.01,-7.934468842373462,-7.934468842373462,0.08,0.0,0.0,0.08,-8.014468842373462,1411.7276686437317,1403.7131998013583,1460.1241545385305,56.41095473717223,3.863435486758372,-8.014468842373462,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000559,2025-07-11 18:00:00,2025-07-13 22:15:00,XAUUSD,15m,BUY,NEW YORK,3354.785,3348.482690925138,3367.389618149724,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=100.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,V50 realtime loss proxy,100.0,8.0,100.0,2.0,0.01,12.604618149724047,12.604618149724047,0.08,0.0,0.0,0.08,12.524618149724047,1403.7131998013583,1416.2378179510824,1460.1241545385305,43.88633658744811,3.0056578716977875,12.524618149724047,1,0
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000560,2025-07-14 10:15:00,2025-07-14 11:45:00,XAUUSD,15m,BUY,LONDON,3370.245,3364.141819394105,3382.4513612117903,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.0000000000000746,0.01,-6.103180605894977,-6.103180605894977,0.08,0.0,0.0,0.08,-6.183180605894977,1416.2378179510824,1410.0546373451875,1460.1241545385305,50.06951719334302,3.429127381922354,-6.183180605894977,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000561,2025-07-15 10:15:00,2025-07-15 11:30:00,XAUUSD,15m,BUY,LONDON,3362.718,3357.3687828784105,3373.4164342431786,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=11.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,11.0,96.0,2.0,0.01,-5.3492171215893904,-5.3492171215893904,0.08,0.0,0.0,0.08,-5.4292171215893905,1410.0546373451875,1404.6254202235982,1460.1241545385305,55.498734314932335,3.8009599486745427,-5.4292171215893905,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000562,2025-07-16 15:45:00,2025-07-17 06:30:00,XAUUSD,15m,BUY,LONDON,3343.148,3328.0336864885753,3373.3766270228502,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,96.0,4.0,96.0,2.00000000000003,0.01,-15.114313511424825,-15.114313511424825,0.08,0.0,0.0,0.08,-15.194313511424825,1404.6254202235982,1389.4311067121735,1460.1241545385305,70.69304782635709,4.8415778621715555,-15.194313511424825,1,1
proxy_hardened_no_worst_hours_high_margin,proxy_hardened_no_worst_hours_high_margin-000563,2025-07-17 10:30:00,2025-07-17 12:30:00,XAUUSD,15m,SELL,LONDON,3330.875,3336.1331961433652,3320.3586077132695,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,V50 realtime loss proxy,4.0,79.0,79.0,2.0,0.01,10.516392286730479,10.516392286730479,0.08,0.0,0.0,0.08,10.436392286730479,1389.4311067121735,1399.867498998904,1460.1241545385305,60.256655539626536,4.126817254021152,10.436392286730479,1,0
